"";"nummer";"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"election";"potLoss_same90";"potGain_same90"
"2171";4054;14;"1998-11-09";"1998-12-10";31;1;2;1;0;0;0
"2172";4055;14;"1998-11-11";"1998-12-10";29;0;14;1;0;1;0
"2173";4060;14;"1998-11-17";"1998-12-10";23;1;14;1;0;1;0
"2174";4066;14;"1998-11-17";"1999-03-03";106;0;9;1;0;1;0
"2175";4067;14;"1998-11-17";"1998-12-10";23;1;2;1;0;1;0
"2176";4074;14;"1998-12-21";"1999-03-04";73;1;3;1;0;1;0
"2177";4075;14;"1998-12-21";"1999-02-24";65;1;2;1;0;1;0
"2178";4079;14;"1998-12-02";"1998-12-04";2;1;9;1;0;1;0
"2179";4082;14;"1998-12-08";"1998-12-10";2;1;9;1;0;1;0
"2180";4088;14;"1999-02-22";"1999-05-06";73;1;3;1;0;0;0
"2181";4091;14;"1999-03-05";"1999-06-17";104;1;3;1;0;0;0
"2182";4092;14;"1999-03-05";"1999-04-23";49;1;9;1;0;0;0
"2183";4093;14;"1999-02-10";"1999-03-25";43;1;4;1;0;0;0
"2184";4095;14;"1999-01-19";"1999-03-04";44;1;2;1;0;1;0
"2185";4096;14;"1999-01-19";"2000-04-13";450;NA;16;0;0;1;0
"2186";4111;14;"1999-02-22";"1999-04-22";59;1;2;1;0;0;0
"2187";4117;14;"1999-03-22";"1999-05-06";45;1;3;1;0;0;0
"2188";4118;14;"1999-03-29";"1999-06-17";80;1;3;1;0;0;0
"2189";4119;14;"1999-02-05";"1999-05-06";90;0;9;1;0;1;0
"2190";4120;14;"1999-08-16";"2000-01-27";164;1;16;1;0;0;1
"2191";4121;14;"1999-04-29";"1999-09-30";154;1;9;1;0;0;0
"2192";4130;14;"1999-03-19";"1999-06-24";97;1;2;1;0;0;0
"2193";4131;14;"1999-03-15";"1999-05-04";50;0;9;1;0;0;0
"2194";4132;14;"1999-02-22";"1999-03-04";10;0;2;1;0;0;0
"2195";4135;14;"1999-02-24";"1999-06-24";120;NA;2;0;0;0;0
"2196";4138;14;"1999-03-02";"1999-03-25";23;1;16;1;0;0;0
"2197";4152;14;"1999-05-04";"1999-06-17";44;0;3;1;0;0;0
"2198";4153;14;"1999-05-07";"1999-06-30";54;1;3;1;0;0;0
"2199";4154;14;"1999-04-12";"1999-06-17";66;1;3;1;0;0;0
"2200";4155;14;"1999-05-06";"1999-06-30";55;0;3;1;0;0;0
"2201";4156;14;"1999-05-07";"1999-11-11";188;0;3;1;0;0;0
"2202";4157;14;"1999-05-07";"1999-06-30";54;1;3;1;0;0;0
"2203";4158;14;"1999-05-07";"1999-11-11";188;0;3;1;0;0;0
"2204";4159;14;"1999-09-10";"2000-07-06";300;1;4;1;0;0;1
"2205";4160;14;"1999-04-30";"1999-06-24";55;0;2;1;0;0;0
"2206";4161;14;"1999-04-12";"1999-07-01";80;1;16;1;0;0;0
"2207";4162;14;"1999-05-07";"1999-11-04";181;0;21;1;0;0;0
"2208";4163;14;"1999-05-07";"1999-11-11";188;1;3;1;0;0;0
"2209";4164;14;"1999-05-07";"1999-11-11";188;1;3;1;0;0;0
"2210";4165;14;"1999-05-07";"1999-11-11";188;1;3;1;0;0;0
"2211";4166;14;"1999-05-07";"1999-11-11";188;1;3;1;0;0;0
"2212";4167;14;"1999-05-07";"1999-11-11";188;1;3;1;0;0;0
"2213";4168;14;"1999-05-06";"1999-11-11";189;1;3;1;0;0;0
"2214";4170;14;"1999-05-06";"1999-11-11";189;0;3;1;0;0;0
"2215";4174;14;"1999-05-27";"1999-06-30";34;0;3;1;0;0;0
"2216";4175;14;"1999-07-20";"1999-11-12";115;1;16;1;0;0;1
"2217";4176;14;"1999-05-28";"1999-11-04";160;1;3;1;0;0;0
"2218";4177;14;"1999-05-28";"1999-11-11";167;0;3;1;0;0;0
"2219";4178;14;"1999-05-28";"1999-10-07";132;1;14;1;0;0;0
"2220";4181;14;"1999-06-22";"2000-01-20";212;0;3;1;0;0;1
"2221";4186;14;"1999-05-03";"1999-06-24";52;1;2;1;0;0;0
"2222";4188;14;"1999-05-04";"1999-10-29";178;0;16;1;0;0;0
"2223";4190;14;"1999-05-04";"1999-09-09";128;0;16;1;0;0;0
"2224";4203;14;"1999-10-29";"1999-12-03";35;0;16;1;0;0;0
"2225";4204;14;"1999-07-20";"1999-11-25";128;1;3;1;0;0;1
"2226";4205;14;"1999-07-20";"1999-11-11";114;0;25;1;0;0;1
"2227";4206;14;"1999-07-19";"1999-12-16";150;0;3;1;0;0;1
"2228";4207;14;"1999-07-20";"1999-11-25";128;1;25;1;0;0;1
"2229";4209;14;"1999-07-21";"1999-11-25";127;0;2;1;0;0;1
"2230";4215;14;"1999-06-15";"1999-06-30";15;0;14;1;0;0;0
"2231";4221;14;"1999-06-23";"1999-11-04";134;0;2;1;0;0;1
"2232";4223;14;"1999-06-23";"2000-07-06";379;0;16;1;0;0;1
"2233";4225;14;"1999-06-23";"2000-02-24";246;0;16;1;0;0;1
"2234";4230;14;"2000-03-15";"2000-06-08";85;0;3;1;0;0;0
"2235";4231;14;"1999-10-08";"2000-02-24";139;0;3;1;0;0;0
"2236";4232;14;"1999-09-07";"1999-11-04";58;0;16;1;0;0;1
"2237";4233;14;"1999-10-15";"1999-12-16";62;0;16;1;0;0;0
"2238";4234;14;"1999-10-04";"1999-11-25";52;0;3;1;0;0;0
"2239";4235;14;"1999-10-20";"1999-12-02";43;1;1;1;0;0;0
"2240";4236;14;"1999-09-29";"1999-10-07";8;0;2;1;0;0;0
"2241";4237;14;"1999-10-04";"1999-11-04";31;1;3;1;0;0;0
"2242";4238;14;"1999-10-20";"1999-11-11";22;0;7;1;0;0;0
"2243";4239;14;"1999-08-13";"1999-11-26";105;0;9;1;0;0;1
"2244";4240;14;"1999-10-06";"1999-11-04";29;NA;2;0;0;0;0
"2245";4241;14;"1999-10-20";"1999-12-16";57;NA;2;0;0;0;0
"2246";4242;14;"1999-10-29";"1999-12-02";34;0;25;1;0;0;0
"2247";4243;14;"1999-10-15";"1999-11-26";42;1;14;1;0;0;0
"2248";4244;14;"1999-09-29";"1999-11-04";36;0;9;1;0;0;0
"2249";4248;14;"1999-09-29";"1999-11-04";36;0;9;1;0;0;0
"2250";4249;14;"1999-08-27";"1999-11-12";77;NA;9;0;0;0;1
"2251";4250;14;"1999-08-27";"1999-12-16";111;1;2;1;0;0;1
"2252";4252;14;"1999-09-27";"1999-11-12";46;1;9;1;0;0;0
"2253";4253;14;"1999-09-29";"1999-11-12";44;1;9;1;0;0;0
"2254";4254;14;"1999-08-27";"1999-11-12";77;NA;9;0;0;0;1
"2255";4255;14;"1999-09-29";"1999-11-11";43;0;9;1;0;0;0
"2256";4256;14;"1999-08-31";"1999-11-12";73;0;9;1;0;0;1
"2257";4257;14;"1999-09-02";"1999-10-07";35;NA;2;0;0;0;1
"2258";4258;14;"1999-09-02";"1999-11-11";70;NA;9;0;0;0;1
"2259";4259;14;"1999-10-25";"1999-11-25";31;1;3;1;0;0;0
"2260";4260;14;"1999-09-27";"1999-11-11";45;1;3;1;0;0;0
"2261";4261;14;"1999-10-25";"2000-01-27";94;1;3;1;0;0;0
"2262";4262;14;"1999-10-25";"2000-01-27";94;1;3;1;0;0;0
"2263";4263;14;"1999-10-25";"2000-01-27";94;1;3;1;0;0;0
"2264";4265;14;"1999-10-25";"2000-01-27";94;1;3;1;0;0;0
"2265";4266;14;"1999-12-23";"2000-02-25";64;1;21;1;0;0;0
"2266";4267;14;"1999-10-20";"1999-12-03";44;0;2;1;0;0;0
"2267";4268;14;"1999-10-29";"2000-07-07";252;1;9;1;0;0;0
"2268";4274;14;"1999-11-11";"1999-12-02";21;1;9;1;0;0;0
"2269";4275;14;"1999-11-19";"2000-03-16";118;0;3;1;0;0;0
"2270";4276;14;"1999-11-19";"2000-04-06";139;1;3;1;0;0;0
"2271";4279;14;"1999-09-29";"1999-11-11";43;0;16;1;0;0;0
"2272";4288;14;"1999-12-01";"2000-01-27";57;1;16;1;0;0;0
"2273";4289;14;"1999-12-17";"2000-03-23";97;1;3;1;0;0;0
"2274";4290;14;"1999-12-17";"2000-05-11";146;1;3;1;0;0;0
"2275";4291;14;"1999-12-17";"2000-05-11";146;1;3;1;0;0;0
"2276";4292;14;"2000-01-19";"2000-05-12";114;1;2;1;0;0;0
"2277";4293;14;"1999-12-02";"2000-05-12";162;0;2;1;0;0;0
"2278";4295;14;"1999-10-26";"1999-11-11";16;1;7;1;0;0;0
"2279";4296;14;"1999-10-26";"1999-11-11";16;1;7;1;0;0;0
"2280";4297;14;"1999-10-26";"1999-11-12";17;0;2;1;0;0;0
"2281";4298;14;"1999-11-02";"1999-12-02";30;0;16;1;0;0;0
"2282";4301;14;"2000-01-10";"2000-02-17";38;0;3;1;0;0;0
"2283";4302;14;"2000-01-28";"2000-05-18";111;1;7;1;0;0;0
"2284";4303;14;"1999-11-08";"1999-12-15";37;0;4;1;0;0;0
"2285";4304;14;"1999-11-09";"1999-11-12";3;1;9;1;0;0;0
"2286";4308;14;"1999-11-30";"2000-02-17";79;0;14;1;0;0;0
"2287";4311;14;"1999-12-13";"2000-02-25";74;1;25;1;0;0;0
"2288";4312;14;"1999-12-13";"2000-03-24";102;1;4;1;0;0;0
"2289";4314;14;"1999-12-14";"2000-03-16";93;0;14;1;0;0;0
"2290";4317;14;"1999-12-15";"1999-12-16";1;0;2;1;0;0;0
"2291";4318;14;"1999-12-15";"1999-12-16";1;1;14;0;0;0;0
"2292";4319;14;"1999-12-15";"1999-12-16";1;1;2;1;0;0;0
"2293";4322;14;"2000-02-16";"2000-04-06";50;0;16;1;0;0;0
"2294";4323;14;"2000-02-16";"2000-04-06";50;0;3;1;0;0;0
"2295";4324;14;"2000-02-16";"2000-06-08";113;0;4;1;0;0;0
"2296";4325;14;"2000-02-14";"2000-05-18";94;1;3;1;0;0;0
"2297";4327;14;"2000-02-14";"2000-03-23";38;1;14;1;0;0;0
"2298";4328;14;"2000-05-18";"2000-10-12";147;1;16;1;0;0;0
"2299";4329;14;"2000-02-14";"2000-10-27";256;0;3;1;0;0;0
"2300";4330;14;"2000-02-10";"2000-05-11";91;1;9;1;0;0;0
"2301";4331;14;"2000-02-10";"2000-10-27";260;1;16;1;0;0;0
"2302";4334;14;"2000-02-09";"2000-04-13";64;0;16;1;0;0;0
"2303";4335;14;"2000-01-18";"2001-04-06";444;NA;14;0;0;0;0
"2304";4336;14;"2000-01-25";"2000-02-25";31;1;7;1;0;0;0
"2305";4337;14;"2000-01-26";"2000-06-08";134;1;14;1;0;0;0
"2306";4338;14;"2000-02-18";"2000-03-23";34;1;14;1;0;0;0
"2307";4339;14;"2000-05-04";"2000-07-06";63;0;14;1;0;0;0
"2308";4340;14;"2000-03-30";"2000-07-06";98;1;3;1;0;0;0
"2309";4341;14;"2000-03-30";"2000-10-12";196;0;3;1;0;0;0
"2310";4342;14;"2000-03-30";"2000-05-18";49;0;3;1;0;0;0
"2311";4343;14;"2000-03-29";"2000-09-28";183;1;3;1;0;0;0
"2312";4346;14;"2000-03-30";"2000-05-18";49;1;9;1;0;0;0
"2313";4347;14;"2000-02-15";"2000-05-18";93;NA;9;0;0;0;0
"2314";4351;14;"2000-02-22";"2000-03-23";30;1;2;1;0;0;0
"2315";4353;14;"2000-02-22";"2000-03-24";31;0;25;1;0;0;0
"2316";4356;14;"2000-04-10";"2000-05-18";38;1;2;1;0;0;0
"2317";4357;14;"2000-04-28";"2000-06-09";42;0;1;1;0;0;0
"2318";4358;14;"2000-03-20";"2000-06-09";81;1;2;1;0;0;0
"2319";4359;14;"2000-04-20";"2000-06-29";70;1;3;1;0;0;0
"2320";4360;14;"2000-05-04";"2000-11-17";197;1;9;1;0;0;0
"2321";4361;14;"2000-04-20";"2000-05-18";28;0;3;1;0;0;0
"2322";4362;14;"2000-03-20";"2000-06-09";81;0;16;1;0;0;0
"2323";4368;14;"2000-04-10";"2000-05-19";39;0;2;1;0;0;0
"2324";4370;14;"2000-03-21";"2000-06-09";80;NA;1;0;0;0;0
"2325";4376;14;"2000-04-05";"2000-07-07";93;NA;4;0;0;0;0
"2326";4378;14;"2000-05-26";"2000-07-06";41;1;14;1;0;0;0
"2327";4379;14;"2000-05-29";"2000-12-07";192;0;3;1;0;0;0
"2328";4380;14;"2000-06-07";"2000-10-12";127;1;9;1;0;0;0
"2329";4381;14;"2000-05-30";"2001-01-25";240;1;3;1;0;0;0
"2330";4382;14;"2000-05-29";"2000-10-26";150;1;3;1;0;0;0
"2331";4383;14;"2000-06-02";"2000-07-06";34;1;2;1;0;0;0
"2332";4384;14;"2000-05-30";"2001-01-25";240;1;3;1;0;0;0
"2333";4385;14;"2000-06-07";"2000-07-07";30;0;4;1;0;0;0
"2334";4386;14;"2000-05-26";"2000-10-12";139;0;3;1;0;0;0
"2335";4392;14;"2000-06-23";"2000-06-29";6;1;7;1;0;0;0
"2336";4393;14;"2000-06-23";"2000-07-06";13;1;25;1;0;0;0
"2337";4394;14;"2000-06-23";"2000-10-26";125;1;25;1;0;0;0
"2338";4398;14;"2000-05-11";"2000-07-06";56;NA;25;0;0;0;0
"2339";4400;14;"2000-05-16";"2000-06-29";44;NA;7;0;0;0;0
"2340";4401;14;"2000-05-16";"2000-11-09";177;0;16;1;0;0;0
"2341";4402;14;"2000-05-16";"2000-07-06";51;0;16;1;0;0;0
"2342";4403;14;"2000-05-16";"2000-07-07";52;NA;2;0;0;0;0
"2343";4405;14;"2000-06-23";"2000-07-07";14;0;2;1;0;0;0
"2344";4408;14;"2000-09-08";"2000-10-12";34;1;2;1;0;0;0
"2345";4409;14;"2000-07-27";"2000-11-16";112;1;21;1;0;0;0
"2346";4410;14;"2000-07-27";"2001-01-25";182;1;3;1;0;0;0
"2347";4411;14;"2000-07-27";"2001-03-08";224;0;3;1;0;0;0
"2348";4412;14;"2000-07-27";"2000-11-16";112;0;3;1;0;0;0
"2349";4413;14;"2000-06-23";"2000-10-13";112;0;3;1;0;0;0
"2350";4414;14;"2000-09-08";"2000-11-16";69;0;16;1;0;0;0
"2351";4415;14;"2000-06-23";"2000-10-12";111;1;1;0;0;0;0
"2352";4416;14;"2000-10-12";"2001-01-25";105;1;1;1;0;0;0
"2353";4417;14;"2000-07-27";"2000-11-16";112;0;25;1;0;0;0
"2354";4418;14;"2000-09-07";"2000-11-10";64;1;9;1;0;0;0
"2355";4419;14;"2000-09-08";"2001-01-19";133;1;2;1;0;0;0
"2356";4420;14;"2000-06-06";"2000-07-07";31;1;16;1;0;0;0
"2357";4422;14;"2000-06-06";"2000-06-29";23;0;25;1;0;0;0
"2358";4430;14;"2000-07-04";"2000-10-13";101;0;14;1;0;0;0
"2359";4431;14;"2000-07-04";"2000-09-28";86;1;2;1;0;0;0
"2360";4433;14;"2000-07-04";"2000-11-10";129;0;9;1;0;0;0
"2361";4434;14;"2000-07-04";"2000-11-10";129;0;16;1;0;0;0
"2362";4436;14;"2000-07-04";"2001-05-17";317;NA;16;0;0;0;0
"2363";4437;14;"2000-07-04";"2000-11-16";135;1;16;1;0;0;0
"2364";4445;14;"2000-10-09";"2000-11-09";31;0;9;1;0;0;0
"2365";4446;14;"2000-11-16";"2001-05-17";182;0;3;1;0;0;0
"2366";4447;14;"2000-11-09";"2001-03-15";126;0;7;1;0;0;0
"2367";4448;14;"2000-10-06";"2000-11-10";35;1;9;1;0;0;0
"2368";4449;14;"2000-11-01";"2000-12-08";37;1;14;1;0;0;0
"2369";4450;14;"2000-10-09";"2000-11-09";31;0;9;1;0;0;0
"2370";4451;14;"2000-09-11";"2000-12-07";87;1;25;1;0;0;0
"2371";4452;14;"2000-10-20";"2000-12-08";49;0;14;1;0;0;0
"2372";4453;14;"2000-08-18";"2000-12-01";105;0;9;1;0;0;0
"2373";4454;14;"2000-10-12";"2001-02-15";126;0;3;1;0;0;0
"2374";4455;14;"2000-11-16";"2001-02-15";91;0;25;1;0;0;0
"2375";4456;14;"2000-10-12";"2001-02-15";126;1;3;1;0;0;0
"2376";4457;14;"2000-10-12";"2000-12-08";57;0;25;1;0;0;0
"2377";4458;14;"2001-01-25";"2001-07-06";162;0;16;1;0;0;0
"2378";4459;14;"2000-11-09";"2001-03-29";140;0;16;1;0;0;0
"2379";4460;14;"2000-09-11";"2000-11-10";60;0;16;1;0;0;0
"2380";4461;14;"2000-10-09";"2000-12-08";60;1;16;1;0;0;0
"2381";4462;14;"2000-10-06";"2000-11-16";41;0;9;1;0;0;0
"2382";4463;14;"2000-10-13";"2001-04-06";175;1;14;1;0;0;0
"2383";4464;14;"2000-11-09";"2001-03-15";126;0;16;1;0;0;0
"2384";4465;14;"2000-11-16";"2001-03-15";119;0;14;1;0;0;0
"2385";4466;14;"2000-09-11";"2000-11-10";60;0;3;1;0;0;0
"2386";4467;14;"2000-10-09";"2000-11-09";31;0;9;1;0;0;0
"2387";4469;14;"2000-10-31";"2001-02-15";107;0;3;1;0;0;0
"2388";4470;14;"2000-11-01";"2000-12-08";37;1;9;1;0;0;0
"2389";4471;14;"2000-10-24";"2000-11-16";23;1;2;1;0;0;0
"2390";4472;14;"2000-11-24";"2001-01-25";62;1;7;1;0;0;0
"2391";4473;14;"2000-12-14";"2001-03-15";91;0;16;1;0;0;0
"2392";4474;14;"2000-11-24";"2001-05-17";174;0;16;1;0;0;0
"2393";4485;14;"2000-09-26";"2000-10-12";16;0;4;1;0;0;0
"2394";4486;14;"2000-09-26";"2000-10-27";31;1;9;1;0;0;0
"2395";4494;14;"2000-10-26";"2000-11-16";21;NA;9;0;0;0;0
"2396";4495;14;"2000-10-24";"2000-11-16";23;0;2;1;0;0;0
"2397";4496;14;"2000-10-24";"2000-12-01";38;0;2;1;0;0;0
"2398";4497;14;"2000-11-17";"2001-02-15";90;0;3;1;0;0;0
"2399";4498;14;"2000-11-22";"2001-03-08";106;1;3;1;0;0;0
"2400";4499;14;"2000-11-22";"2001-02-15";85;0;3;1;0;0;0
"2401";4500;14;"2000-12-21";"2001-03-15";84;0;3;1;0;0;0
"2402";4501;14;"2000-11-17";"2001-03-08";111;0;3;1;0;0;0
"2403";4502;14;"2000-11-17";"2001-03-08";111;0;16;1;0;0;0
"2404";4503;14;"2000-12-21";"2001-03-15";84;0;3;1;0;0;0
"2405";4504;14;"2000-11-22";"2001-03-08";106;1;3;1;0;0;0
"2406";4505;14;"2000-11-17";"2001-03-29";132;1;3;1;0;0;0
"2407";4506;14;"2000-11-24";"2001-02-16";84;1;4;1;0;0;0
"2408";4509;14;"2000-10-09";"2000-11-16";38;0;2;1;0;0;0
"2409";4510;14;"2000-10-09";"2000-11-16";38;1;14;1;0;0;0
"2410";4511;14;"2000-10-10";"2000-11-16";37;NA;9;0;0;0;0
"2411";4512;14;"2000-10-10";"2000-11-10";31;0;14;1;0;0;0
"2412";4521;14;"2000-11-13";"2001-01-25";73;1;16;1;0;0;0
"2413";4522;14;"2000-12-14";"2001-06-21";189;1;3;1;0;0;0
"2414";4523;14;"2000-12-14";"2001-06-21";189;1;3;1;0;0;0
"2415";4533;14;"2000-11-07";"2001-02-08";93;0;14;1;0;0;0
"2416";4535;14;"2000-11-08";"2000-11-10";2;1;16;0;0;0;0
"2417";4537;14;"2001-02-23";"2001-06-21";118;1;2;1;0;0;0
"2418";4538;14;"2001-01-12";"2001-07-05";174;0;1;1;0;0;0
"2419";4539;14;"2001-01-31";"2001-04-05";64;1;21;1;0;0;0
"2420";4540;14;"2001-02-23";"2001-06-21";118;1;4;1;0;0;0
"2421";4541;14;"2001-01-12";"2001-04-06";84;0;2;1;0;0;0
"2422";4542;14;"2001-03-15";"2001-10-11";210;1;2;1;0;0;0
"2423";4543;14;"2001-01-31";"2001-03-08";36;1;14;1;0;0;0
"2424";4544;14;"2000-11-14";"2001-02-08";86;NA;2;0;0;0;0
"2425";4545;14;"2000-11-14";"2001-04-05";142;NA;21;0;0;0;0
"2426";4547;14;"2000-11-15";"2000-11-16";1;1;9;1;0;0;0
"2427";4548;14;"2000-11-15";"2000-11-16";1;1;9;1;0;0;0
"2428";4551;14;"2001-01-12";"2001-01-26";14;0;2;1;0;0;0
"2429";4554;14;"2000-11-28";"2000-11-30";2;1;7;1;0;0;0
"2430";4560;14;"2000-12-06";"2001-11-15";344;1;25;1;0;0;0
"2431";4561;14;"2001-03-15";"2001-06-29";106;0;16;1;0;0;0
"2432";4562;14;"2001-03-06";"2001-04-05";30;0;3;1;0;0;0
"2433";4563;14;"2001-05-10";"2001-07-05";56;1;16;1;0;0;0
"2434";4564;14;"2001-05-09";"2002-05-17";373;1;25;0;0;0;0
"2435";4565;14;"2001-04-05";"2001-10-18";196;1;9;1;0;0;0
"2436";4566;14;"2001-03-28";"2001-10-11";197;0;4;1;0;0;0
"2437";4567;14;"2001-03-06";"2001-07-05";121;1;3;1;0;0;0
"2438";4568;14;"2001-03-23";"2001-06-21";90;1;21;1;0;0;0
"2439";4569;14;"2001-08-17";"2001-12-13";118;1;16;1;0;0;0
"2440";4570;14;"2001-04-26";"2001-11-08";196;1;7;1;0;0;0
"2441";4571;14;"2001-05-17";"2001-07-05";49;1;14;1;0;0;0
"2442";4572;14;"2001-03-06";"2001-06-29";115;0;25;1;0;0;0
"2443";4573;14;"2001-02-23";"2001-03-16";21;NA;2;0;0;0;0
"2444";4574;14;"2001-03-06";"2001-07-05";121;0;3;1;0;0;0
"2445";4575;14;"2001-03-28";"2001-06-28";92;0;16;1;0;0;0
"2446";4576;14;"2001-03-05";"2001-11-08";248;0;16;1;0;0;0
"2447";4577;14;"2001-03-30";"2001-06-21";83;1;3;1;0;0;0
"2448";4578;14;"2001-03-23";"2001-05-18";56;1;2;1;0;0;0
"2449";4579;14;"2001-03-06";"2001-05-17";72;1;9;1;0;0;0
"2450";4580;14;"2001-03-06";"2001-07-05";121;0;3;1;0;0;0
"2451";4581;14;"2001-01-16";"2001-04-06";80;NA;2;0;0;0;0
"2452";4582;14;"2001-01-16";"2001-03-16";59;1;2;1;0;0;0
"2453";4586;14;"2001-01-24";"2001-01-26";2;1;2;1;0;0;0
"2454";4587;14;"2001-06-21";"2002-03-21";273;1;14;1;0;0;0
"2455";4588;14;"2001-03-12";"2001-04-06";25;1;2;1;0;0;0
"2456";4589;14;"2001-03-30";"2001-05-18";49;1;14;1;0;0;0
"2457";4590;14;"2001-03-29";"2001-09-27";182;1;3;1;0;0;0
"2458";4591;14;"2001-04-26";"2001-06-21";56;1;1;1;0;0;0
"2459";4592;14;"2001-03-26";"2001-04-06";11;1;14;0;0;0;0
"2460";4593;14;"2001-04-26";"2001-07-05";70;1;25;1;0;0;0
"2461";4594;14;"2001-04-26";"2001-06-21";56;0;2;1;0;0;0
"2462";4595;14;"2001-03-26";"2001-05-11";46;0;14;1;0;0;0
"2463";4600;14;"2001-02-06";"2001-02-15";9;1;7;1;0;0;0
"2464";4607;14;"2001-02-13";"2001-06-01";108;NA;2;0;0;0;0
"2465";4609;14;"2001-02-14";"2001-04-06";51;NA;14;0;0;0;0
"2466";4611;14;"2001-05-04";"2001-06-22";49;0;2;1;0;0;0
"2467";4612;14;"2001-05-04";"2001-06-21";48;0;16;1;0;0;0
"2468";4613;14;"2001-04-06";"2001-09-27";174;0;3;1;0;0;0
"2469";4614;14;"2001-04-02";"2001-06-22";81;0;2;1;0;0;0
"2470";4615;14;"2001-04-26";"2001-06-01";36;1;2;1;0;0;0
"2471";4616;14;"2001-05-17";"2001-11-09";176;0;25;1;0;0;0
"2472";4618;14;"2001-05-07";"2001-07-05";59;1;9;1;0;0;0
"2473";4619;14;"2002-01-23";"2002-02-28";36;0;1;1;0;0;0
"2474";4620;14;"2001-03-06";"2001-06-21";107;NA;1;0;0;0;0
"2475";4622;14;"2001-05-25";"2001-10-18";146;1;3;1;0;0;0
"2476";4626;14;"2001-03-13";"2001-06-22";101;NA;1;0;0;0;0
"2477";4631;14;"2001-06-21";"2002-03-14";266;0;9;1;0;0;0
"2478";4632;14;"2001-05-25";"2001-06-28";34;1;9;1;0;0;0
"2479";4633;14;"2001-05-14";"2001-06-21";38;0;4;1;0;0;0
"2480";4634;14;"2001-05-18";"2001-06-28";41;0;25;1;0;0;0
"2481";4635;14;"2001-06-27";"2002-02-21";239;0;1;1;0;0;0
"2482";4636;14;"2001-05-17";"2001-06-21";35;1;3;1;0;0;0
"2483";4637;14;"2001-05-25";"2001-06-29";35;1;9;1;0;0;0
"2484";4638;14;"2001-06-20";"2001-11-08";141;1;16;1;0;0;0
"2485";4639;14;"2001-05-25";"2001-06-29";35;1;16;1;0;0;0
"2486";4640;14;"2001-05-17";"2001-07-05";49;0;3;1;0;0;0
"2487";4641;14;"2001-05-25";"2001-06-28";34;1;3;1;0;0;0
"2488";4642;14;"2001-05-17";"2001-06-21";35;1;3;1;0;0;0
"2489";4643;14;"2001-05-17";"2001-07-05";49;1;3;1;0;0;0
"2490";4644;14;"2001-04-23";"2001-05-31";38;1;16;1;0;0;0
"2491";4645;14;"2001-04-23";"2001-06-22";60;1;1;1;0;0;0
"2492";4646;14;"2001-05-17";"2002-01-31";259;0;3;1;0;0;0
"2493";4657;14;"2001-06-11";"2001-11-08";150;0;3;1;0;0;0
"2494";4658;14;"2001-06-15";"2001-11-08";146;1;2;1;0;0;0
"2495";4659;14;"2001-05-25";"2001-06-22";28;0;9;1;0;0;0
"2496";4660;14;"2001-08-17";"2001-11-15";90;0;16;1;0;0;0
"2497";4662;14;"2001-05-08";"2001-07-06";59;1;2;1;0;0;0
"2498";4664;14;"2001-05-08";"2001-07-06";59;1;2;1;0;0;0
"2499";4665;14;"2001-05-08";"2001-06-28";51;NA;9;0;0;0;0
"2500";4666;14;"2001-05-08";"2001-10-19";164;0;4;1;0;0;0
"2501";4667;14;"2001-05-09";"2001-11-30";205;0;16;1;0;0;0
"2502";4668;14;"2001-06-25";"2001-07-06";11;NA;2;0;0;0;0
"2503";4669;14;"2001-08-31";"2001-11-08";69;1;16;1;0;0;0
"2504";4670;14;"2001-06-27";"2001-10-11";106;1;16;1;0;0;0
"2505";4671;14;"2001-09-20";"2002-01-21";123;1;1;1;0;0;0
"2506";4672;14;"2001-06-25";"2001-07-06";11;NA;2;0;0;0;0
"2507";4673;14;"2001-06-15";"2001-06-28";13;0;9;1;0;0;0
"2508";4674;14;"2001-08-31";"2001-10-11";41;NA;16;0;0;0;0
"2509";4675;14;"2001-07-02";"2002-01-24";206;1;3;1;0;0;0
"2510";4676;14;"2001-05-31";"2001-09-26";118;1;16;1;0;0;0
"2511";4677;14;"2001-05-31";"2001-10-18";140;0;16;1;0;0;0
"2512";4678;14;"2001-05-14";"2001-07-06";53;1;2;1;0;0;0
"2513";4679;14;"2001-05-14";"2001-10-11";150;0;16;1;0;0;0
"2514";4681;14;"2001-05-15";"2001-06-01";17;1;2;1;0;0;0
"2515";4684;14;"2001-06-25";"2001-07-06";11;NA;2;0;0;0;0
"2516";4687;14;"2001-05-29";"2001-07-06";38;NA;9;0;0;0;0
"2517";4688;14;"2001-05-29";"2002-02-21";268;0;1;1;0;0;0
"2518";4691;14;"2001-11-23";"2002-01-25";63;0;16;1;0;0;0
"2519";4692;14;"2001-09-07";"2001-10-18";41;NA;2;0;0;0;0
"2520";4693;14;"2001-08-17";"2001-11-15";90;1;25;1;0;0;0
"2521";4694;14;"2001-06-25";"2001-07-06";11;1;9;1;0;0;0
"2522";4695;14;"2001-08-17";"2001-11-29";104;0;16;1;0;0;0
"2523";4696;14;"2001-09-07";"2001-11-09";63;1;9;1;0;0;0
"2524";4697;14;"2001-08-31";"2001-11-09";70;1;14;1;0;0;0
"2525";4698;14;"2001-09-07";"2001-11-15";69;0;21;1;0;0;0
"2526";4699;14;"2001-09-07";"2002-03-01";175;0;9;1;0;0;0
