"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"nummer";"election";"potLoss_same90";"potGain_same90"
12;"1991-11-05";"1992-04-30";177;1;9;1;2230;0;0;0
12;"1991-10-04";"1991-11-14";41;1;3;1;2231;0;0;0
12;"1991-12-13";"1993-03-11";454;0;16;1;2232;0;0;0
12;"1991-12-20";"1994-02-03";776;0;16;1;2233;0;0;0
12;"1991-10-08";"1992-05-07";212;1;3;1;2234;0;0;0
12;"1991-10-07";"1992-01-16";101;1;3;1;2235;0;0;0
12;"1991-09-10";"1992-01-23";135;0;25;1;2236;0;0;0
12;"1991-10-07";"1991-11-07";31;1;2;1;2237;0;0;0
12;"1991-12-05";"1992-02-20";77;0;16;1;2238;0;0;0
12;"1991-10-09";"1991-11-15";37;0;3;1;2239;0;0;0
12;"1991-10-04";"1991-12-05";62;0;25;1;2240;0;0;0
12;"1991-11-05";"1992-06-17";225;1;1;1;2241;0;0;0
12;"1991-08-16";"1991-11-29";105;0;9;1;2242;0;0;0
12;"1991-09-10";"1991-10-17";37;0;3;1;2243;0;0;0
12;"1991-09-10";"1991-10-17";37;1;3;1;2244;0;0;0
12;"1991-10-07";"1991-11-07";31;0;2;1;2245;0;0;0
12;"1991-09-09";"1991-11-07";59;1;4;1;2246;0;0;0
12;"1991-10-09";"1991-11-15";37;0;14;1;2247;0;0;0
12;"1991-11-15";"1992-06-17";215;1;16;1;2248;0;0;0
12;"1991-10-01";"1991-10-30";29;0;3;1;2249;0;0;0
12;"1991-11-05";"1992-01-23";79;0;25;1;2250;0;0;0
12;"1991-09-03";"1991-09-25";22;0;16;1;2252;0;0;0
12;"1991-09-03";"1991-10-17";44;NA;3;0;2253;0;0;0
12;"1991-09-03";"1991-10-17";44;NA;3;0;2254;0;0;0
12;"1991-09-03";"1991-11-08";66;NA;9;0;2255;0;0;0
12;"1991-11-15";"1992-03-19";125;0;4;1;2257;0;0;0
12;"1991-10-25";"1991-11-08";14;1;9;1;2258;0;0;0
12;"1991-09-30";"1991-11-08";39;1;9;1;2259;0;0;0
12;"1991-10-30";"1992-03-12";134;0;16;1;2260;0;0;0
12;"1991-09-18";"1991-10-30";42;0;2;1;2262;0;0;0
12;"1991-10-22";"1991-10-30";8;NA;2;0;2266;0;0;0
12;"1991-09-20";"1992-06-25";279;NA;4;0;2267;0;0;0
12;"1991-09-20";"1992-06-25";279;NA;4;0;2268;0;0;0
12;"1991-11-11";"1991-12-05";24;1;2;1;2269;0;0;0
12;"1991-11-11";"1991-12-05";24;1;4;1;2270;0;0;0
12;"1991-11-11";"1992-01-16";66;1;2;1;2271;0;0;0
12;"1991-11-14";"1992-05-07";175;1;3;1;2272;0;0;0
12;"1991-10-17";"1991-12-05";49;1;1;1;2280;0;0;0
12;"1991-12-20";"1992-03-20";91;0;9;1;2281;0;0;0
12;"1991-10-18";"1991-11-26";39;0;9;1;2282;0;0;0
12;"1991-11-05";"1991-11-29";24;0;16;1;2287;0;0;0
12;"1991-11-05";"1991-12-05";30;0;16;1;2288;0;0;0
12;"1991-11-05";"1991-12-05";30;0;16;1;2289;0;0;0
12;"1991-11-05";"1991-12-05";30;0;7;1;2290;0;0;0
12;"1991-11-06";"1991-11-14";8;0;2;1;2291;0;0;0
12;"1992-01-30";"1992-11-12";287;0;25;1;2293;0;0;0
12;"1991-11-12";"1991-12-05";23;1;14;1;2295;0;0;0
12;"1991-12-04";"1992-01-23";50;1;16;1;2305;0;0;0
12;"1991-12-11";"1992-04-30";141;1;16;1;2311;0;0;0
12;"1991-12-11";"1992-04-30";141;1;1;1;2312;0;0;0
12;"1992-03-11";"1992-06-04";85;0;9;1;2318;0;0;0
12;"1992-04-06";"1994-01-20";654;1;14;1;2319;0;0;0
12;"1992-04-30";"1992-09-24";147;0;1;1;2320;0;0;0
12;"1992-02-24";"1992-06-04";101;0;3;1;2321;0;0;0
12;"1992-02-24";"1992-06-05";102;1;7;1;2322;0;0;0
12;"1992-03-11";"1992-06-04";85;1;4;1;2323;0;0;0
12;"1992-02-27";"1992-06-04";98;1;9;1;2324;0;0;0
12;"1992-04-30";"1992-10-08";161;0;16;1;2325;0;0;0
12;"1992-02-26";"1992-06-04";99;1;16;1;2326;0;0;0
12;"1992-04-15";"1994-04-21";736;0;16;1;2327;0;0;0
12;"1992-02-17";"1992-05-07";80;1;4;1;2328;0;0;0
12;"1992-02-26";"1992-06-17";112;1;16;1;2329;0;0;0
12;"1992-03-16";"1992-06-26";102;0;3;1;2335;0;0;0
12;"1992-03-16";"1992-10-08";206;0;3;1;2336;0;0;0
12;"1992-05-26";"1992-12-10";198;0;14;1;2337;0;0;0
12;"1992-02-18";"1993-05-26";463;NA;14;0;2347;0;0;0
12;"1992-04-24";"1992-06-24";61;0;3;1;2349;0;0;0
12;"1992-04-15";"1992-10-15";183;1;3;1;2350;0;0;0
12;"1992-04-15";"1992-10-15";183;1;3;1;2351;0;0;0
12;"1992-04-27";"1992-10-15";171;1;3;1;2352;0;0;0
12;"1992-04-23";"1993-06-17";420;1;3;1;2353;0;0;0
12;"1992-07-16";"1993-01-15";183;1;1;1;2354;0;0;0
12;"1992-03-17";"1992-10-08";205;1;16;1;2365;0;0;0
12;"1992-03-17";"1992-06-05";80;0;7;1;2366;0;0;0
12;"1992-05-27";"1992-06-24";28;0;7;1;2375;0;0;0
12;"1992-05-27";"1992-06-26";30;1;2;1;2376;0;0;0
12;"1992-06-22";"1992-11-12";143;1;4;1;2377;0;0;0
12;"1992-05-27";"1992-06-26";30;1;9;1;2378;0;0;0
12;"1992-05-25";"1992-11-12";171;1;9;1;2379;0;0;0
12;"1992-07-03";"1993-06-17";349;0;16;1;2380;0;0;0
12;"1992-05-25";"1992-12-10";199;0;3;1;2381;0;0;0
12;"1992-05-25";"1993-01-14";234;1;3;1;2382;0;0;0
12;"1992-05-25";"1994-02-03";619;1;3;1;2383;0;0;0
12;"1992-05-27";"1992-06-26";30;1;7;1;2384;0;0;0
12;"1992-04-27";"1992-06-26";60;1;9;1;2385;0;0;0
12;"1992-05-27";"1992-06-26";30;1;16;1;2386;0;0;0
12;"1992-05-25";"1992-06-24";30;0;3;1;2387;0;0;0
12;"1992-04-27";"1992-05-20";23;0;3;1;2388;0;0;0
12;"1992-04-27";"1992-05-20";23;0;3;1;2389;0;0;0
12;"1992-05-29";"1993-07-02";399;1;14;1;2391;0;0;0
12;"1992-04-30";"1992-06-05";36;1;9;1;2392;0;0;0
12;"1992-06-15";"1993-01-14";213;0;3;1;2393;0;0;0
12;"1992-06-15";"1993-01-14";213;0;3;1;2394;0;0;0
12;"1992-08-14";"1993-05-13";272;1;2;1;2395;0;0;0
12;"1992-08-14";"1993-10-28";440;1;16;1;2396;0;0;0
12;"1992-04-28";"1992-06-26";59;NA;16;0;2397;0;0;0
12;"1992-05-07";"1992-06-04";28;1;1;1;2402;0;0;0
12;"1992-08-31";"1993-05-13";255;1;4;1;2405;0;0;0
12;"1992-07-03";"1992-11-12";132;1;3;1;2406;0;0;0
12;"1992-07-03";"1992-11-12";132;1;3;1;2407;0;0;0
12;"1992-07-03";"1992-11-12";132;1;3;1;2408;0;0;0
12;"1992-06-09";"1992-06-24";15;1;21;1;2409;0;0;0
12;"1992-08-12";"1992-11-12";92;1;14;1;2410;0;0;0
12;"1992-05-15";"1992-06-26";42;0;9;1;2411;0;0;0
12;"1992-09-15";"1993-06-17";275;0;16;1;2415;0;0;0
12;"1992-08-31";"1992-11-05";66;1;7;1;2416;0;0;0
12;"1992-09-15";"1992-11-12";58;1;9;1;2417;0;0;0
12;"1992-07-20";"1992-11-12";115;0;3;1;2418;0;0;0
12;"1992-08-31";"1992-11-12";73;1;2;1;2419;0;0;0
12;"1992-08-31";"1993-03-11";192;0;3;1;2420;0;0;0
12;"1992-08-31";"1992-12-02";93;0;3;1;2421;0;0;0
12;"1992-09-07";"1992-12-09";93;NA;2;0;2435;0;0;0
12;"1992-09-07";"1992-12-09";93;NA;2;0;2436;0;0;0
12;"1992-10-02";"1992-12-02";61;1;3;1;2437;0;0;0
12;"1992-10-08";"1992-11-24";47;1;7;1;2438;0;0;0
12;"1992-09-07";"1992-10-15";38;0;2;1;2439;0;0;0
12;"1992-10-08";"1992-11-27";50;0;9;1;2440;0;0;0
12;"1992-10-05";"1993-03-04";150;1;9;1;2441;0;0;0
12;"1992-11-05";"1993-01-22";78;1;14;1;2442;0;0;0
12;"1992-09-07";"1992-11-05";59;1;14;1;2443;0;0;0
12;"1992-10-05";"1993-02-04";122;0;14;1;2444;0;0;0
12;"1992-11-24";"1994-04-21";513;0;16;1;2445;0;0;0
12;"1992-12-10";"1993-03-25";105;1;1;1;2446;0;0;0
12;"1992-10-21";"1993-06-17";239;1;1;1;2447;0;0;0
12;"1992-09-30";"1992-11-26";57;0;25;1;2448;0;0;0
12;"1992-09-30";"1992-11-26";57;0;25;1;2449;0;0;0
12;"1992-10-08";"1993-11-26";414;1;3;1;2450;0;0;0
12;"1992-11-24";"1993-06-17";205;0;3;1;2451;0;0;0
12;"1992-10-22";"1993-06-30";251;0;1;1;2452;0;0;0
12;"1992-10-22";"1993-05-13";203;1;2;1;2453;0;0;0
12;"1993-01-15";"1993-06-23";159;1;3;1;2454;0;0;0
12;"1992-12-18";"1993-09-09";265;1;3;1;2455;0;0;0
12;"1992-08-14";"1992-11-27";105;0;9;1;2456;0;0;0
12;"1992-10-01";"1992-12-02";62;1;3;1;2458;0;0;0
12;"1992-10-08";"1992-11-24";47;0;3;1;2459;0;0;0
12;"1992-09-30";"1992-12-09";70;0;14;1;2460;0;0;0
12;"1992-11-23";"1993-11-11";353;0;14;1;2461;0;0;0
12;"1992-10-08";"1992-11-12";35;0;4;1;2462;0;0;0
12;"1992-10-05";"1993-05-13";220;0;3;1;2463;0;0;0
12;"1992-11-05";"1993-02-11";98;0;16;1;2465;0;0;0
12;"1992-10-22";"1993-02-11";112;0;3;1;2466;0;0;0
12;"1992-11-05";"1993-06-17";224;0;16;1;2467;0;0;0
12;"1992-10-22";"1992-11-12";21;1;4;1;2468;0;0;0
12;"1992-09-28";"1992-11-12";45;1;25;1;2469;0;0;0
12;"1992-10-29";"1992-11-24";26;0;3;1;2470;0;0;0
12;"1992-09-28";"1992-12-09";72;0;3;1;2471;0;0;0
12;"1992-09-28";"1992-12-02";65;1;25;1;2472;0;0;0
12;"1992-09-23";"1994-06-16";631;0;2;1;2476;0;0;0
12;"1992-12-18";"1993-03-26";98;0;16;1;2478;0;0;0
12;"1992-10-22";"1992-12-02";41;1;3;1;2479;0;0;0
12;"1992-11-19";"1992-12-02";13;1;9;1;2481;0;0;0
12;"1992-11-12";"1992-11-27";15;0;9;1;2482;0;0;0
12;"1992-11-02";"1992-11-27";25;1;9;1;2489;0;0;0
12;"1992-10-14";"1992-12-02";49;NA;9;0;2490;0;0;0
12;"1992-10-14";"1992-11-27";44;NA;9;0;2491;0;0;0
12;"1993-01-25";"1993-07-01";157;1;4;1;2492;0;0;0
12;"1992-12-04";"1993-04-29";146;0;3;1;2493;0;0;0
12;"1992-12-04";"1993-04-29";146;0;3;1;2494;0;0;0
12;"1992-12-03";"1993-06-18";197;0;16;1;2495;0;0;0
12;"1992-10-22";"1993-06-30";251;0;1;1;2500;0;0;0
12;"1992-10-29";"1992-12-10";42;1;1;1;2502;0;0;0
12;"1992-11-04";"1992-12-02";28;0;3;1;2504;0;0;0
12;"1993-01-28";"1993-03-25";56;NA;1;0;2508;0;0;0
12;"1993-01-06";"1993-09-09";246;0;3;1;2509;0;0;0
12;"1993-01-07";"1994-04-21";469;1;3;1;2510;0;0;0
12;"1993-01-06";"1993-03-25";78;1;3;1;2511;0;0;0
12;"1993-02-11";"1993-07-01";140;0;21;1;2512;0;0;0
12;"1993-01-06";"1993-05-13";127;1;3;1;2513;0;0;0
12;"1993-02-04";"1993-06-18";134;1;3;1;2514;0;0;0
12;"1993-02-04";"1993-06-18";134;1;3;1;2515;0;0;0
12;"1993-02-04";"1993-06-18";134;0;3;1;2516;0;0;0
12;"1993-01-06";"1993-03-25";78;1;3;1;2517;0;0;0
12;"1993-02-11";"1993-11-11";273;0;3;1;2518;0;0;0
12;"1993-03-05";"1993-06-23";110;0;3;1;2519;0;0;0
12;"1993-01-08";"1993-09-30";265;0;3;1;2520;0;0;0
12;"1993-02-11";"1993-06-30";139;1;1;1;2521;0;0;0
12;"1993-01-06";"1993-05-13";127;1;3;1;2522;0;0;0
12;"1992-11-10";"1992-11-27";17;0;16;1;2523;0;0;0
12;"1992-11-10";"1992-12-11";31;0;16;1;2524;0;0;0
12;"1992-11-10";"1993-05-26";197;NA;4;0;2525;0;0;0
12;"1992-11-11";"1993-03-25";134;1;1;1;2527;0;0;0
12;"1992-12-29";"1993-02-12";45;1;1;1;2533;0;0;0
12;"1992-12-08";"1993-02-12";66;NA;1;0;2534;0;0;0
12;"1992-12-09";"1993-10-21";316;0;16;1;2536;0;0;0
12;"1993-03-05";"1993-05-27";83;1;9;1;2544;0;0;0
12;"1993-04-13";"1993-07-01";79;1;4;1;2545;0;0;0
12;"1993-03-18";"1994-03-10";357;0;16;1;2546;0;0;0
12;"1993-03-25";"1993-12-09";259;1;1;1;2547;0;0;0
12;"1993-03-25";"1993-07-01";98;1;25;1;2548;0;0;0
12;"1993-03-04";"1993-06-23";111;0;3;1;2549;0;0;0
12;"1993-03-04";"1994-02-24";357;1;3;1;2550;0;0;0
12;"1993-03-04";"1993-12-09";280;0;3;1;2551;0;0;0
12;"1993-03-04";"1993-06-23";111;1;3;1;2552;0;0;0
12;"1993-03-04";"1993-09-30";210;1;3;1;2553;0;0;0
12;"1993-03-04";"1993-09-23";203;1;3;1;2554;0;0;0
12;"1993-01-20";"1993-05-27";127;NA;9;0;2559;0;0;0
12;"1993-03-18";"1993-07-02";106;0;9;1;2562;0;0;0
12;"1993-03-15";"1993-10-21";220;1;3;1;2563;0;0;0
12;"1993-03-15";"1993-11-11";241;0;3;1;2564;0;0;0
12;"1993-03-15";"1993-09-23";192;1;3;1;2565;0;0;0
12;"1993-05-19";"1993-09-23";127;1;7;1;2574;0;0;0
12;"1993-05-19";"1994-03-11";296;1;16;1;2575;0;0;0
12;"1993-05-19";"1994-05-26";372;1;16;1;2576;0;0;0
12;"1993-04-05";"1993-09-23";171;1;3;1;2577;0;0;0
12;"1993-05-10";"1993-12-02";206;0;14;1;2578;0;0;0
12;"1993-03-02";"1993-05-26";85;1;4;1;2585;0;0;0
12;"1993-04-20";"1993-05-27";37;1;9;1;2587;0;0;0
12;"1993-03-04";"1993-05-27";84;NA;9;0;2588;0;0;0
12;"1993-03-05";"1993-05-27";83;0;9;1;2590;0;0;0
12;"1993-03-09";"1993-05-27";79;1;1;1;2591;0;0;0
12;"1993-03-23";"1993-12-02";254;NA;1;0;2598;0;0;0
12;"1993-03-23";"1993-12-02";254;NA;16;0;2599;0;0;0
12;"1993-05-10";"1993-06-23";44;1;2;1;2602;0;0;0
12;"1993-06-07";"1994-02-24";262;0;3;1;2604;0;0;0
12;"1993-05-19";"1993-07-02";44;0;3;1;2605;0;0;0
12;"1993-07-21";"1994-05-19";302;0;3;1;2606;0;0;0
12;"1993-05-10";"1993-06-17";38;1;3;1;2607;0;0;0
12;"1993-05-25";"1993-12-02";191;1;16;1;2608;0;0;0
12;"1993-05-25";"1993-12-02";191;1;1;1;2609;0;0;0
12;"1993-04-19";"1993-06-17";59;0;3;1;2610;0;0;0
12;"1993-05-19";"1993-06-18";30;1;14;1;2611;0;0;0
12;"1993-04-23";"1993-06-17";55;1;25;1;2612;0;0;0
12;"1993-06-18";"1993-12-03";168;1;2;1;2615;0;0;0
12;"1993-05-10";"1994-05-20";375;1;9;1;2616;0;0;0
12;"1993-09-15";"1994-04-15";212;1;21;1;2617;0;0;0
12;"1993-06-07";"1993-09-30";115;1;3;1;2618;0;0;0
12;"1993-06-29";"1993-12-09";163;1;1;1;2619;0;0;0
12;"1993-04-21";"1993-05-27";36;0;7;1;2622;0;0;0
12;"1993-04-21";"1993-05-27";36;1;4;1;2623;0;0;0
12;"1993-07-21";"1994-04-21";274;0;4;1;2627;0;0;0
12;"1993-07-21";"1993-11-11";113;1;14;1;2628;0;0;0
12;"1993-06-21";"1994-04-14";297;1;3;1;2629;0;0;0
12;"1993-06-21";"1993-10-21";122;1;3;1;2630;0;0;0
12;"1993-06-21";"1993-07-02";11;1;3;1;2631;0;0;0
12;"1993-06-25";"1993-11-11";139;1;3;1;2632;0;0;0
12;"1993-06-03";"1993-06-23";20;0;2;1;2633;0;0;0
12;"1993-06-25";"1994-03-10";258;1;3;1;2634;0;0;0
12;"1993-12-08";"1994-03-10";92;1;21;1;2635;0;0;0
12;"1993-06-25";"1994-05-26";335;0;16;1;2636;0;0;0
12;"1993-06-25";"1994-01-20";209;0;3;1;2637;0;0;0
12;"1993-05-11";"1993-06-23";43;NA;2;0;2639;0;0;0
12;"1993-05-26";"1993-07-01";36;1;7;1;2643;0;0;0
12;"1993-09-03";"1993-10-01";28;NA;2;0;2644;0;0;0
12;"1993-10-13";"1994-02-03";113;1;7;1;2645;0;0;0
12;"1993-09-23";"1994-02-03";133;1;7;1;2646;0;0;0
12;"1993-09-03";"1993-12-09";97;1;2;1;2647;0;0;0
12;"1993-08-26";"1994-05-20";267;1;16;1;2648;0;0;0
12;"1993-08-12";"1993-11-26";106;1;16;1;2649;0;0;0
12;"1993-09-16";"1994-05-26";252;1;25;1;2650;0;0;0
12;"1993-07-16";"1994-04-28";286;0;3;1;2651;0;0;0
12;"1993-07-16";"1994-01-20";188;0;3;1;2652;0;0;0
12;"1993-07-16";"1994-02-03";202;0;3;1;2653;0;0;0
12;"1993-10-04";"1994-06-23";262;1;25;1;2654;0;0;0
12;"1993-06-16";"1994-04-14";302;NA;7;0;2665;0;0;0
12;"1993-06-16";"1993-07-01";15;1;7;1;2667;0;0;0
12;"1993-06-16";"1993-10-01";107;1;2;1;2668;0;0;0
12;"1993-06-24";"1993-10-22";120;NA;2;0;2671;0;0;0
12;"1993-06-24";"1993-10-01";99;NA;2;0;2672;0;0;0
12;"1993-10-13";"1994-02-24";134;1;2;0;2680;0;0;0
12;"1993-09-04";"1993-10-01";27;0;2;0;2681;0;0;0
12;"1993-12-21";"1994-06-23";184;NA;14;0;2682;0;0;0
12;"1993-09-04";"1993-10-22";48;1;2;1;2683;0;0;0
12;"1993-10-13";"1994-05-19";218;1;2;1;2684;0;0;0
12;"1993-12-21";"1994-03-10";79;1;14;1;2685;0;0;0
12;"1993-10-04";"1994-02-03";122;0;14;1;2686;0;0;0
12;"1993-10-27";"1994-04-28";183;1;16;1;2687;0;0;0
12;"1993-10-13";"1994-03-10";148;1;2;1;2688;0;0;0
12;"1993-10-05";"1994-06-29";267;0;9;1;2689;0;0;0
12;"1993-10-21";"1994-06-29";251;1;14;1;2690;0;0;0
12;"1993-10-04";"1993-11-26";53;0;14;1;2691;0;0;0
12;"1993-10-05";"1994-02-03";121;1;16;1;2692;0;0;0
12;"1993-11-11";"1994-05-26";196;0;16;1;2693;0;0;0
12;"1993-11-25";"1994-04-28";154;1;16;1;2694;0;0;0
12;"1993-11-11";"1994-04-21";161;0;1;1;2695;0;0;0
12;"1993-10-05";"1994-02-24";142;1;3;1;2696;0;0;0
12;"1993-10-05";"1994-02-03";121;1;3;1;2697;0;0;0
12;"1993-10-05";"1994-02-24";142;0;3;1;2698;0;0;0
12;"1993-10-05";"1993-11-25";51;0;25;1;2699;0;0;0
12;"1994-02-28";"1994-06-16";108;1;3;1;2700;0;0;0
12;"1993-10-05";"1994-01-20";107;0;3;1;2701;0;0;0
12;"1993-10-27";"1993-11-11";15;0;3;1;2702;0;0;0
12;"1993-10-05";"1994-02-03";121;1;3;1;2703;0;0;0
12;"1993-12-21";"1994-05-19";149;1;2;1;2704;0;0;0
12;"1993-09-04";"1993-10-22";48;1;9;1;2705;0;0;0
12;"1993-10-13";"1994-03-10";148;0;2;1;2706;0;0;0
12;"1993-10-13";"1993-12-02";50;0;14;1;2707;0;0;0
12;"1993-10-05";"1994-03-10";156;1;14;1;2708;0;0;0
12;"1993-10-05";"1994-01-13";100;0;25;1;2709;0;0;0
12;"1993-10-05";"1994-06-15";253;0;3;1;2710;0;0;0
12;"1993-09-27";"1993-11-11";45;1;9;1;2716;0;0;0
12;"1993-10-21";"1993-12-09";49;1;3;1;2717;0;0;0
12;"1993-11-11";"1994-02-24";105;1;1;1;2718;0;0;0
12;"1994-02-03";"1994-04-28";84;1;21;1;2719;0;0;0
12;"1993-09-07";"1993-11-11";65;NA;9;0;2721;0;0;0
12;"1993-12-21";"1994-05-27";157;1;2;1;2730;0;0;0
12;"1993-12-21";"1994-06-16";177;1;3;1;2731;0;0;0
12;"1993-12-21";"1994-04-28";128;0;3;1;2732;0;0;0
12;"1994-04-14";"1994-06-16";63;1;3;1;2733;0;0;0
12;"1993-12-21";"1994-04-28";128;1;9;1;2741;0;0;0
12;"1993-12-06";"1994-01-21";46;1;9;1;2742;0;0;0
12;"1993-12-07";"1994-06-16";191;0;16;1;2743;0;0;0
12;"1993-12-07";"1994-06-16";191;0;3;1;2744;0;0;0
12;"1993-12-07";"1994-04-21";135;1;1;1;2745;0;0;0
12;"1993-10-20";"1993-11-12";23;0;16;1;2749;0;0;0
12;"1993-10-20";"1994-05-26";218;1;25;1;2750;0;0;0
12;"1993-10-20";"1993-10-21";1;1;2;1;2751;0;0;0
12;"1993-10-27";"1993-11-26";30;0;16;1;2756;0;0;0
12;"1994-02-03";"1994-03-10";35;NA;2;0;2759;0;0;0
12;"1994-01-27";"1994-06-17";141;1;9;1;2760;0;0;0
12;"1994-02-03";"1994-05-19";105;1;9;1;2761;0;0;0
12;"1994-01-14";"1994-06-16";153;1;16;1;2762;0;0;0
12;"1994-03-04";"1994-05-26";83;1;16;1;2763;0;0;0
12;"1994-03-23";"1994-05-19";57;1;21;1;2764;0;0;0
12;"1994-01-06";"1994-02-03";28;0;3;1;2765;0;0;0
12;"1994-03-09";"1994-06-16";99;1;3;1;2766;0;0;0
12;"1994-03-09";"1994-06-16";99;1;3;1;2767;0;0;0
12;"1993-11-09";"1993-11-26";17;0;16;1;2768;0;0;0
12;"1993-11-10";"1993-12-02";22;1;14;0;2769;0;0;0
12;"1993-11-11";"1993-12-09";28;0;1;1;2776;0;0;0
12;"1993-11-23";"1993-12-02";9;1;2;1;2779;0;0;0
12;"1993-12-08";"1994-01-14";37;0;1;1;2789;0;0;0
12;"1993-12-08";"1994-03-03";85;1;16;1;2790;0;0;0
12;"1994-03-04";"1994-05-19";76;1;2;0;2796;0;0;0
12;"1994-02-17";"1994-04-28";70;0;4;1;2797;0;0;0
12;"1994-03-09";"1994-06-23";106;1;16;1;2798;0;0;0
12;"1994-03-23";"1994-06-29";98;0;16;1;2799;0;0;0
12;"1994-03-04";"1994-06-23";111;0;16;1;2800;0;0;0
12;"1994-02-28";"1994-04-28";59;0;9;1;2801;0;0;0
12;"1994-02-28";"1994-04-28";59;0;9;1;2802;0;0;0
12;"1994-02-25";"1994-04-29";63;0;25;1;2803;0;0;0
12;"1994-02-17";"1994-06-29";132;1;3;1;2804;0;0;0
12;"1994-02-17";"1994-05-19";91;1;3;1;2805;0;0;0
12;"1994-02-17";"1994-05-19";91;1;3;1;2806;0;0;0
12;"1994-02-17";"1994-05-19";91;1;3;1;2807;0;0;0
12;"1994-03-08";"1994-06-16";100;1;2;1;2808;0;0;0
12;"1994-03-08";"1994-06-16";100;1;2;1;2809;0;0;0
12;"1994-03-23";"1994-05-19";57;0;21;1;2810;0;0;0
12;"1994-02-15";"1994-06-16";121;0;3;1;2811;0;0;0
12;"1994-02-16";"1994-06-23";127;0;3;1;2812;0;0;0
12;"1994-03-04";"1994-05-26";83;1;2;1;2813;0;0;0
12;"1994-01-11";"1994-04-28";107;NA;2;0;2815;0;0;0
12;"1994-03-17";"1994-04-28";42;0;2;1;2819;0;0;0
12;"1994-03-04";"1994-09-06";186;1;14;1;2820;0;0;0
12;"1994-02-25";"1994-04-14";48;0;3;1;2821;0;0;0
12;"1994-03-04";"1994-05-26";83;1;3;1;2822;0;0;0
12;"1994-03-04";"1994-06-17";105;0;9;1;2823;0;0;0
12;"1994-03-23";"1994-06-23";92;1;16;1;2824;0;0;0
12;"1994-02-28";"1994-06-16";108;0;25;1;2825;0;0;0
12;"1994-03-04";"1994-05-19";76;0;3;1;2826;0;0;0
12;"1994-03-04";"1994-05-19";76;1;9;1;2827;0;0;0
12;"1994-01-19";"1994-04-28";99;1;1;1;2830;0;0;0
12;"1994-01-20";"1994-05-26";126;1;4;0;2832;0;0;0
12;"1994-02-01";"1994-06-16";135;NA;16;0;2838;0;0;0
12;"1994-02-01";"1994-04-21";79;1;9;0;2840;0;0;0
12;"1994-02-01";"1994-06-16";135;NA;25;0;2841;0;0;0
12;"1994-02-01";"1994-06-16";135;0;16;1;2842;0;0;0
12;"1994-02-01";"1994-04-14";72;1;2;0;2843;0;0;0
12;"1994-02-01";"1994-06-16";135;NA;16;0;2844;0;0;0
12;"1994-04-28";"1994-06-16";49;1;4;0;2846;0;0;0
12;"1994-04-14";"1994-06-16";63;1;16;1;2849;0;0;0
12;"1994-03-23";"1994-06-16";85;1;7;1;2850;0;0;0
12;"1994-04-14";"1994-06-16";63;0;16;1;2851;0;0;0
12;"1994-04-14";"1994-06-29";76;1;16;1;2852;0;0;0
12;"1994-04-14";"1994-06-29";76;1;1;1;2853;0;0;0
12;"1994-03-23";"1994-05-26";64;0;3;1;2854;0;0;0
12;"1994-04-05";"1994-05-19";44;1;3;1;2855;0;0;0
12;"1994-04-05";"1994-05-19";44;1;3;1;2856;0;0;0
12;"1994-04-05";"1994-06-16";72;1;3;1;2857;0;0;0
12;"1994-04-05";"1994-05-26";51;1;3;1;2858;0;0;0
12;"1994-04-14";"1994-06-16";63;0;25;0;2859;0;0;0
12;"1994-04-14";"1994-06-16";63;1;9;1;2861;0;0;0
12;"1994-04-14";"1994-06-16";63;1;3;1;2862;0;0;0
12;"1994-02-18";"1994-05-20";91;1;16;1;2863;0;0;0
12;"1994-02-24";"1994-05-19";84;1;1;1;2865;0;0;0
12;"1994-02-24";"1994-06-16";112;NA;9;0;2866;0;0;0
12;"1994-03-01";"1994-06-16";107;NA;14;0;2867;0;0;0
12;"1994-03-02";"1994-05-26";85;NA;4;0;2868;0;0;0
12;"1994-03-08";"1994-05-26";79;NA;4;0;2871;0;0;0
12;"1994-03-09";"1994-05-26";78;1;3;1;2874;0;0;0
12;"1994-04-11";"1994-05-26";45;1;3;1;2881;0;0;0
12;"1994-04-11";"1994-05-26";45;1;3;1;2882;0;0;0
12;"1994-04-12";"1994-05-26";44;1;2;1;2883;0;0;0
12;"1994-05-19";"1994-06-29";41;1;2;1;2884;0;0;0
12;"1994-05-11";"1994-06-16";36;1;14;1;2885;0;0;0
12;"1994-05-11";"1994-06-29";49;1;1;1;2886;0;0;0
12;"1994-05-10";"1994-06-29";50;1;3;1;2887;0;0;0
12;"1994-05-09";"1994-06-23";45;0;3;1;2888;0;0;0
12;"1994-05-09";"1994-06-29";51;1;3;1;2889;0;0;0
12;"1994-05-09";"1994-06-29";51;1;3;1;2890;0;0;0
12;"1994-05-19";"1994-06-23";35;1;3;1;2891;0;0;0
12;"1994-05-19";"1994-06-23";35;1;3;1;2892;0;0;0
12;"1994-05-10";"1994-06-23";44;1;3;1;2893;0;0;0
12;"1994-05-10";"1994-06-23";44;1;3;1;2894;0;0;0
12;"1994-06-01";"1994-06-23";22;0;7;1;2901;0;0;0
12;"1994-05-20";"1994-06-17";28;0;25;1;2902;0;0;0
12;"1994-05-06";"1994-06-15";40;0;3;1;2903;0;0;0
